Symbol,Source,Avg Losing Trade [%],Avg Winning Trade [%],Best Trade [%],Calmar Ratio,End Value,Expectancy,Max Drawdown [%],Omega Ratio,Open Trade PnL,Profit Factor,Sharpe Ratio,Sortino Ratio,Total Closed Trades,Total Fees Paid,Total Open Trades,Total Return [%],Total Trades,Win Rate [%],Worst Trade [%]
NORBTEAEXP,File 1 (vectorbt),-14.975032,15.579681,15.579681,-0.076754,49861.03248,-8356.494587,69.699585,0.817544,,0.124889,-0.208041,-0.291149,,701.099492,,-50.138968,,16.666667,-31.815653
NORBTEAEXP,File 2 (custom),-12.712817,0.0,-5.120686,-0.062127,42036.515637,-9660.580727,74.316659,0.810657,,0.0,-0.188313,-0.05096,,312.213952,,-57.963484,,0.0,-32.787792
GENESYS,File 1 (vectorbt),-14.517242,41.17527,47.53394,0.065594,156383.141729,4337.164748,48.903668,1.16661,,1.369687,0.267592,0.40198,,3203.992687,,56.383142,,38.461538,-21.178923
GENESYS,File 2 (custom),-13.124079,37.419952,43.763609,-0.002828,96436.995083,-274.077301,62.491503,1.041092,,0.970958,0.054675,0.018789,,1221.919545,,-3.563005,,30.769231,-21.035529
SUNDRMBRAK,File 1 (vectorbt),-11.802962,34.648835,47.484543,0.182835,342402.545257,14258.97325,40.91748,1.224312,,2.303637,0.493574,0.836683,17.0,5730.604712,,242.402545,17.0,47.058824,-16.151106
SUNDRMBRAK,File 2 (custom),-11.26056,33.088053,43.939023,0.159173,360946.145487,16309.134093,33.496346,1.226148,,2.524236,0.421702,0.288743,16.0,2980.490502,,260.946145,16.0,50.0,-15.238575
ENERGYDEV,File 1 (vectorbt),-14.984417,31.314776,31.314776,-0.120384,41973.045213,-7253.369348,59.748897,0.770837,,0.253143,-0.417129,-0.629907,,1105.626455,,-58.026955,,12.5,-20.188808
ENERGYDEV,File 2 (custom),-13.989698,28.961254,29.967035,-0.054667,66220.359052,-4222.455119,44.216667,0.897469,,0.582004,-0.142693,-0.068081,,706.601701,,-33.779641,,25.0,-15.822373
EXIDEIND,File 1 (vectorbt),-8.57805,24.675684,29.957137,-0.057175,52197.566531,-2276.306356,55.797777,0.914814,,0.575433,-0.182687,-0.246552,,3004.12912,,-47.802433,,19.047619,-12.541272
EXIDEIND,File 2 (custom),-7.943656,24.33387,31.175451,-0.05584,30561.398101,-3306.60009,71.621707,0.812825,,0.201473,-0.353014,-0.147714,,1023.044071,,-69.438602,,9.52381,-10.757268
GUJAPOLLO,File 1 (vectorbt),-9.681565,25.251348,34.758097,0.135257,146021.520592,5113.502288,23.784987,1.276964,,1.599953,0.334574,0.660413,,2556.771009,,46.021521,,,-12.35103
GUJAPOLLO,File 2 (custom),-9.340144,26.285078,35.859396,0.107687,151140.068392,5682.229821,22.414564,1.308187,,1.665464,0.292364,0.152103,,1326.983573,,51.140068,,,-12.232416
NAVA,File 1 (vectorbt),-8.976285,33.65649,44.854852,0.186432,240234.411612,12748.582874,38.656459,1.229758,,3.998485,0.450826,0.789163,,2319.067067,,140.234412,,45.454545,-12.11723
NAVA,File 2 (custom),-8.484957,35.623344,44.736332,0.058895,176874.101936,6988.554721,53.918296,1.170144,,2.633611,0.274813,0.164396,,990.346811,,76.874102,,36.363636,-11.276218
RHIM,File 1 (vectorbt),-10.745893,35.444306,38.33636,0.065048,116338.31932,2723.05322,26.707559,1.092732,,1.356211,0.190034,0.294901,,1229.562306,,16.338319,,,-12.240753
RHIM,File 2 (custom),-10.218401,34.447668,37.900806,0.043814,116008.112607,2668.018768,26.786977,1.091666,,1.361632,0.15613,0.080576,,623.129574,,16.008113,,,-11.79237
ANANTRAJ,File 1 (vectorbt),-12.544789,36.573267,51.350439,0.259279,340348.182652,17167.727332,39.800488,1.322341,,3.168915,0.590291,0.952789,,4065.399918,,240.348183,,,-16.388264
ANANTRAJ,File 2 (custom),-11.846956,34.882539,46.619341,0.174725,322048.673497,15860.619535,38.281757,1.321361,,3.143984,0.475594,0.230461,,2079.641954,,222.048673,,,-15.996777
SUNTECK,File 1 (vectorbt),-8.933965,32.888506,32.888506,-0.125078,52083.37429,-4356.056883,48.669474,0.80492,,0.270368,-0.441706,-0.591298,,1551.390133,,-47.916626,,,-10.944769
SUNTECK,File 2 (custom),-8.678825,32.303256,32.303256,-0.088485,52191.765715,-4346.203117,47.808403,0.799399,,0.264729,-0.375792,-0.161379,,748.138214,,-47.808234,,,-11.113658
JAGSNPHARM,File 1 (vectorbt),-13.721653,35.294294,48.054592,0.124171,334033.254572,14627.078411,59.961293,1.219681,,2.426419,0.418499,0.732476,,5076.431449,,234.033255,,50.0,-19.537416
JAGSNPHARM,File 2 (custom),-12.52363,34.933905,47.585716,0.05409,230130.061802,8133.128863,64.442648,1.165027,,1.899084,0.270499,0.169611,,2111.111192,,130.130062,,43.75,-17.724665
GABRIEL,File 1 (vectorbt),-9.561456,36.9395,49.570591,0.053757,140657.591021,3127.507002,38.61983,1.111322,,1.399551,0.209958,0.344971,,2952.179607,,40.657591,,30.769231,-12.762384
GABRIEL,File 2 (custom),-9.512326,31.288584,37.369368,-0.017817,80590.63721,-1493.027907,50.139401,0.982875,,0.764118,-0.02621,-0.010585,,1009.526409,,-19.409363,,23.076923,-15.245579
DENORA,File 1 (vectorbt),-14.180143,38.541139,52.393974,0.111189,169648.452395,7738.716933,43.756996,1.177398,,1.795493,0.329377,0.591369,,2128.724454,,69.648452,,,-16.728004
DENORA,File 2 (custom),-11.777244,38.519826,55.16599,0.105185,190945.213103,10105.023678,38.934999,1.201111,,2.160023,0.32072,0.209225,,1191.055366,,90.945213,,,-13.852736
CONCOR,File 1 (vectorbt),-8.199119,27.977844,54.609324,0.090896,194611.59525,4979.557645,44.500326,1.1164,,1.463039,0.320485,0.47799,19.0,7218.863058,,94.611595,19.0,36.842105,-15.979227
CONCOR,File 2 (custom),-7.783764,24.276507,30.74075,0.002276,103586.649625,170.792839,63.707047,1.036948,,1.019812,0.070872,0.035381,21.0,2896.626952,,3.58665,21.0,28.571429,-16.241027
SMARTLINK,File 1 (vectorbt),-12.950627,28.694982,29.813242,-0.035928,82215.603361,-2540.628091,51.289138,0.964531,,0.646674,-0.060573,-0.093842,,969.870105,,-17.784397,,,-20.504257
SMARTLINK,File 2 (custom),-12.122385,27.721289,29.246065,-0.02311,83787.742276,-2316.036818,49.90109,0.965922,,0.664977,-0.047699,-0.021569,,487.609707,,-16.212258,,,-19.095788
LOTUSEYE,File 1 (vectorbt),-18.344558,47.434941,67.934405,0.158349,253582.250115,21940.321445,56.70345,1.232722,,2.887254,0.44491,0.748845,,2168.531086,,153.58225,,57.142857,-19.939782
LOTUSEYE,File 2 (custom),-14.5326,47.846385,62.600604,0.065912,168626.397878,9803.771125,51.427751,1.178384,,1.940916,0.26565,0.125637,,875.983073,,68.626398,,42.857143,-17.099049
BANARBEADS,File 1 (vectorbt),-14.379836,0.0,-5.175167,-0.172347,39166.86435,-10138.855942,60.833136,0.52769,,0.0,-0.89583,-1.078163,,747.899275,,-60.833136,,0.0,-17.207812
BANARBEADS,File 2 (custom),-13.412989,51.268974,51.268974,-0.05951,72350.378851,-4608.270192,43.787506,0.876928,,0.606635,-0.158989,-0.062391,,560.885529,,-27.649621,,16.666667,-16.258693
SANDESH,File 1 (vectorbt),-11.43951,33.461997,58.044932,0.140123,287272.823749,10404.045764,46.570667,1.196963,,1.727847,0.42141,0.726819,18.0,7724.499563,,187.272824,18.0,44.444444,-16.076381
SANDESH,File 2 (custom),-10.190864,33.53198,53.366831,0.22168,535829.383858,25637.02258,32.431286,1.277365,,2.471556,0.483794,0.371154,17.0,5943.073676,,435.829384,17.0,52.941176,-13.482522
WELINV,File 1 (vectorbt),-13.886212,36.905514,41.882284,0.253225,161130.274159,20376.758053,20.424104,1.558045,,5.406631,0.523851,0.919935,,677.775115,,61.130274,,,-13.886212
WELINV,File 2 (custom),-9.528751,34.676458,39.853996,0.228455,162702.781914,20900.927305,15.828899,1.468018,,7.457942,0.417797,0.142037,,378.892546,,62.702782,,,-9.528751
APCOTEXIND,File 1 (vectorbt),-10.629032,27.581173,33.457325,-0.030315,83825.774475,-1470.384139,47.926845,0.994361,,0.786381,-0.010938,-0.017511,,1803.26044,,-16.174226,,27.272727,-18.193029
APCOTEXIND,File 2 (custom),-10.177276,27.858774,31.592621,-0.048032,60524.25495,-3588.704095,59.019657,0.927079,,0.477154,-0.13415,-0.073978,,787.495615,,-39.475745,,18.181818,-16.766733
PREMIER,File 1 (vectorbt),-16.522925,,-11.970759,-0.143273,23346.962491,-9581.629689,77.861591,0.683903,,,-0.646061,-0.895162,,815.338234,,-76.653038,,,-25.248249
PREMIER,File 2 (custom),-15.419717,,-10.183271,-0.098332,25498.502785,-9312.687152,75.098559,0.690481,,,-0.508369,-0.205174,,377.387263,,-74.501497,,,-23.045807
MCX,File 1 (vectorbt),-8.605378,30.348659,37.489442,-0.057048,75323.596822,-2243.30938,55.514008,0.941277,,0.737474,-0.130777,-0.207859,,2689.831478,,-24.676403,,,-11.232855
MCX,File 2 (custom),-8.025016,29.223863,35.603676,-0.037457,77288.974953,-2064.638641,53.385608,0.938519,,0.743425,-0.105354,-0.059965,,1306.762797,,-22.711025,,,-10.600532
BAJAJFINSV,File 1 (vectorbt),-7.379341,24.457904,35.471248,0.196794,226533.913916,6326.695696,37.920784,1.184618,,1.680165,0.492228,0.823879,20.0,8018.540844,,126.533914,20.0,40.0,-11.355987
BAJAJFINSV,File 2 (custom),-7.169985,24.525466,35.900769,0.147459,242943.295406,7523.331337,37.584323,1.219183,,1.703889,0.472606,0.325961,19.0,4494.881837,,142.943295,19.0,42.105263,-10.677298
MARKSANS,File 1 (vectorbt),-13.033643,35.671035,46.331914,-0.048771,69487.783643,-2542.684696,56.29044,0.963298,,0.723924,-0.066436,-0.098026,,2029.045838,,-30.512216,,,-22.585284
MARKSANS,File 2 (custom),-11.541128,34.202243,46.04589,-0.025774,77145.925202,-1904.506233,52.788486,0.988377,,0.779322,-0.018286,-0.008392,,1076.054016,,-22.854075,,,-16.990973
VHL,File 1 (vectorbt),-9.633814,31.959212,44.127386,0.255061,213667.5358,10333.412345,26.92066,1.289717,,2.181964,0.487394,0.950563,,3506.398417,,113.667536,,45.454545,-13.368448
VHL,File 2 (custom),-9.771972,29.435145,40.687191,0.294016,269746.26259,15431.478417,21.004238,1.310966,,2.556795,0.478288,0.325291,,2309.128641,,169.746263,,54.545455,-12.612148
TVSHLTD,File 1 (vectorbt),-9.113778,23.207408,34.102735,0.193785,156153.084233,7019.135529,28.21241,1.302076,,2.075124,0.525036,0.921343,,2177.214595,,56.153084,,,-11.351156
TVSHLTD,File 2 (custom),-8.801265,23.087739,32.854664,0.14102,154779.646534,6847.455817,26.009155,1.292443,,2.085324,0.428627,0.237394,,1099.181243,,54.779647,,,-11.420352
FACT,File 1 (vectorbt),-17.135945,31.123834,33.738073,-0.088798,29662.482435,-6394.319779,82.045414,0.865048,,0.182601,-0.179813,-0.261565,,847.850761,,-70.337518,,,-41.14853
FACT,File 2 (custom),-15.308077,30.598865,32.673241,-0.053575,36360.417727,-5785.41657,79.411832,0.894644,,0.227269,-0.110695,-0.034623,,464.6709,,-63.639582,,,-31.523977
VOLTAS,File 1 (vectorbt),-9.368863,21.045779,37.899223,0.019881,125268.146579,1203.245075,64.355692,1.076628,,1.271446,0.159633,0.234742,,3258.507057,,25.268147,,38.095238,-17.556273
VOLTAS,File 2 (custom),-8.824476,21.022478,36.105375,-0.001427,97714.024289,-108.855986,63.114427,1.031354,,0.975858,0.051913,0.022488,,1523.923324,,-2.285976,,33.333333,-16.998104
AHLUCONT,File 1 (vectorbt),-10.204122,27.42259,37.750008,-0.007311,96672.10889,-332.789111,44.75987,1.023466,,0.959964,0.039078,0.063388,,2198.862237,,-3.327891,,30.0,-13.360877
AHLUCONT,File 2 (custom),-9.623583,28.74936,37.469738,-0.037864,71861.971708,-2813.802829,57.707086,0.866315,,0.640594,-0.187265,-0.084308,,929.341494,,-28.138028,,20.0,-12.822041
SUPREMEIND,File 1 (vectorbt),-9.259964,22.33674,29.755512,0.126109,280344.133916,9017.206696,47.549692,1.219888,,2.267746,0.460761,0.770342,20.0,6557.764608,,180.344134,20.0,50.0,-15.08072
SUPREMEIND,File 2 (custom),-8.177557,23.271329,29.242861,0.067692,222240.203972,5820.962094,46.737841,1.212247,,1.977278,0.331892,0.19318,21.0,2788.974758,,122.240204,21.0,42.857143,-14.807329
LOVABLE,File 1 (vectorbt),-10.889229,33.460746,35.427429,-0.000158,99948.618635,-7.340195,34.336999,1.044664,,0.999221,0.075721,0.140506,,1606.036592,,-0.051381,,,-13.010001
LOVABLE,File 2 (custom),-10.216741,34.355436,36.011088,0.008288,103776.841092,539.548727,32.708062,1.060026,,1.05907,0.08313,0.052576,,817.630816,,3.776841,,,-11.955783
RAMANEWS,File 1 (vectorbt),-16.951066,36.542054,41.82313,0.009816,106601.736993,1320.347399,53.512087,1.063767,,1.124244,0.112252,0.192232,,958.248304,,6.601737,,,-17.958348
RAMANEWS,File 2 (custom),-15.555563,34.756449,37.567116,0.009219,108187.205083,1637.441017,48.401779,1.066743,,1.167559,0.099258,0.052795,,484.218289,,8.187205,,,-16.635591
LAKPRE,File 1 (vectorbt),-13.713731,37.010181,40.102952,-0.070623,66409.883673,-3732.235147,52.753313,0.992244,,0.586967,-0.021163,-0.033433,,1405.942393,,-33.590116,,,-19.813806
LAKPRE,File 2 (custom),-12.557972,35.232136,41.945559,-0.044332,69686.680689,-3368.14659,51.573484,0.940442,,0.611527,-0.09738,-0.04404,,715.712077,,-30.313319,,,-18.006903
ISFT,File 1 (vectorbt),-16.190522,35.600992,45.50951,0.09751,145584.304288,7597.384048,39.228017,1.14344,,1.563189,0.292731,0.46773,,1805.728415,,45.584304,,,-20.800729
ISFT,File 2 (custom),-14.936211,35.229017,42.996267,0.079434,149544.31645,8257.386075,35.447684,1.152865,,1.651873,0.256981,0.151172,,933.700063,,49.544316,,,-18.640854
JAICORPLTD,File 1 (vectorbt),-13.075598,29.685189,30.455403,-0.09793,30918.649981,-4934.382144,70.125929,0.625318,,0.265239,-0.583805,-0.746544,,1496.600309,,-69.08135,,,-19.414969
JAICORPLTD,File 2 (custom),-12.438475,28.935408,29.382555,-0.06545,32608.252136,-4813.696276,69.993686,0.657703,,0.262682,-0.429093,-0.119373,,709.010878,,-67.391748,,,-18.783626
NXST,File 1 (vectorbt),-8.40076,32.863696,44.042314,-0.078451,50879.958185,-3070.002613,57.448787,0.911385,,0.494487,-0.169576,-0.275132,16.0,2474.689691,,-49.120042,16.0,12.5,-18.551622
NXST,File 2 (custom),-8.399332,31.707472,44.621456,-0.039884,64496.884013,-2088.418587,51.280436,0.989579,,0.676902,-0.01358,-0.009235,17.0,1471.852997,,-35.503116,17.0,17.647059,-19.501696
ZODIACLOTH,File 1 (vectorbt),-11.836832,39.097718,53.674756,0.141798,339076.357503,12582.966184,53.328449,1.186898,,1.621751,0.442507,0.734972,,10890.073902,,239.076358,,,-17.982821
ZODIACLOTH,File 2 (custom),-11.101187,36.554559,46.156571,0.085505,311051.766536,11107.987712,56.000813,1.170463,,1.624128,0.346431,0.248458,,5114.533579,,211.051767,,,-17.631095
BINANIIND,File 1 (vectorbt),-14.183286,29.278655,53.385534,0.062296,126928.125394,2992.013933,37.620789,1.110381,,1.288398,0.215713,0.362244,,2212.683644,,26.928125,,44.444444,-14.399132
BINANIIND,File 2 (custom),-12.475307,30.222528,54.311954,-0.008536,94935.718461,-562.697949,40.765881,1.024921,,0.936886,0.038669,0.018733,,887.525882,,-5.064282,,33.333333,-14.173748
MALUPAPER,File 1 (vectorbt),-16.197381,34.550467,38.30722,-0.042907,72976.357107,-3860.520413,61.161509,0.949878,,0.653474,-0.062631,-0.098651,,1164.369225,,-27.023643,,,-31.748916
MALUPAPER,File 2 (custom),-14.632512,33.214331,36.682231,-0.024551,78197.924392,-3114.58223,57.9611,0.919887,,0.697845,-0.059228,-0.013808,,593.521728,,-21.802076,,,-26.649767
RSSOFTWARE,File 1 (vectorbt),-14.429413,40.647026,61.734079,0.012697,113047.136749,869.809117,56.835879,1.072185,,1.060748,0.124782,0.193589,,4220.300391,,13.047137,,33.333333,-21.053818
RSSOFTWARE,File 2 (custom),-12.899141,40.80566,54.5045,-0.014596,82223.351054,-1185.10993,54.071962,0.989639,,0.902538,-0.012932,-0.004874,,1798.537895,,-17.776649,,26.666667,-17.992961
HCC,File 1 (vectorbt),-12.399379,36.410208,39.78208,0.059915,136544.639123,3322.23992,41.645363,1.121681,,1.306963,0.22821,0.356181,,2802.421874,,36.544639,,36.363636,-17.918137
HCC,File 2 (custom),-12.110287,34.913753,38.992312,0.096958,200796.484555,9163.316778,40.034911,1.201581,,1.976152,0.322092,0.184488,,1525.742068,,100.796485,,45.454545,-17.583931
TIL,File 1 (vectorbt),-11.98276,31.411089,40.700746,0.075476,188260.650705,4413.032535,52.711445,1.181901,,1.34779,0.309106,0.53435,,6569.505162,,88.260651,,40.0,-15.507455
TIL,File 2 (custom),-11.535542,29.078764,39.844397,-0.017868,78375.646262,-1081.217687,57.758554,1.007774,,0.863218,0.011312,0.005042,,1819.135234,,-21.624354,,30.0,-15.895037
GICHSGFIN,File 1 (vectorbt),-9.7551,34.100192,49.834572,0.207209,304196.792787,12762.299549,31.678696,1.204738,,2.148663,0.436943,0.750834,16.0,6241.119131,,204.196793,16.0,43.75,-14.088808
GICHSGFIN,File 2 (custom),-9.174243,31.164347,41.301837,0.170065,297943.622983,13196.241532,25.881629,1.203899,,2.314827,0.370428,0.238338,15.0,2977.411857,,197.943623,15.0,46.666667,-12.265373
SPIC,File 1 (vectorbt),-16.537527,52.416514,113.209229,-0.005107,94417.506356,-429.422588,67.547674,1.045192,,0.966598,0.08511,0.146872,,2565.016662,,-5.582494,,30.769231,-28.96396
SPIC,File 2 (custom),-14.266956,48.74601,74.703956,-0.051158,37838.675349,-4781.640358,77.333546,0.890856,,0.522502,-0.1943,-0.099534,,893.025539,,-62.161325,,15.384615,-25.811815
MRF,File 1 (vectorbt),-6.527913,26.413855,38.671821,0.084245,168168.456132,3587.813481,35.339906,1.146971,,1.40874,0.316762,0.516932,,7060.888965,,68.168456,,,-10.494839
MRF,File 2 (custom),-6.0973,25.837037,37.322653,0.075659,172332.108937,3806.953102,28.33033,1.162861,,1.505557,0.288216,0.182696,,3238.371705,,72.332109,,,-10.176984
GUFICBIO,File 1 (vectorbt),-14.782552,23.458117,23.458117,-0.096533,40198.095655,-7475.238043,68.408836,0.800215,,0.113175,-0.404887,-0.566823,,902.558236,,-59.801904,,,-18.228861
GUFICBIO,File 2 (custom),-13.340855,23.957937,23.957937,-0.063495,44488.515105,-6938.935612,64.655227,0.816908,,0.13239,-0.303772,-0.130911,,460.496278,,-55.511485,,,-19.111434
POLYMED,File 1 (vectorbt),-10.216392,25.981019,30.661255,0.090271,131453.213336,3145.321334,34.284206,1.12216,,1.39223,0.263652,0.399319,,2444.591861,,31.453213,,40.0,-12.953679
POLYMED,File 2 (custom),-10.022985,24.740735,26.524236,-0.021733,90669.074377,-933.092562,34.550946,1.007029,,0.868606,0.012185,0.005318,,932.742173,,-9.330926,,30.0,-12.637151
JAYSREETEA,File 1 (vectorbt),-12.037097,32.521548,48.081016,-0.086301,34118.167367,-3137.230125,68.63638,0.893792,,0.52999,-0.23117,-0.34094,21.0,2733.926352,,-65.881833,21.0,19.047619,-19.654508
JAYSREETEA,File 2 (custom),-11.436335,31.38354,46.169572,-0.052231,40378.919942,-2981.054003,66.871069,0.920009,,0.563128,-0.149949,-0.081322,20.0,1380.521737,,-59.62108,20.0,20.0,-16.886959
SYMPHONY,File 1 (vectorbt),-11.526989,26.15278,29.883838,-0.070655,75875.968743,-3015.503907,41.414361,0.891905,,0.659132,-0.177832,-0.278432,,1529.873104,,-24.124031,,,-18.150032
SYMPHONY,File 2 (custom),-11.134674,25.308017,28.425155,-0.051931,75834.217151,-3020.722856,39.157997,0.889895,,0.648616,-0.147605,-0.059172,,751.532323,,-24.165783,,,-16.197799
PATELENG,File 1 (vectorbt),-14.64446,33.621878,33.621878,-0.08514,43812.074826,-7023.490647,69.301923,0.745486,,0.374134,-0.451975,-0.565477,8.0,1373.313338,,-56.187925,8.0,12.5,-22.254631
PATELENG,File 2 (custom),-13.518171,33.384893,33.384893,-0.061951,40813.544215,-6576.272865,71.946083,0.718515,,0.358781,-0.446125,-0.136169,9.0,726.957849,,-59.186456,9.0,11.111111,-18.116877
HUBTOWN,File 1 (vectorbt),-12.876553,50.907641,64.247583,0.222115,256225.911832,17358.434648,49.488456,1.24824,,3.088682,0.557589,0.857461,,2343.725159,,156.225912,,44.444444,-22.435071
HUBTOWN,File 2 (custom),-11.926146,46.863623,61.029772,0.061101,143598.319768,4844.257752,45.953174,1.143998,,1.612534,0.248744,0.129317,,896.884886,,43.59832,,33.333333,-16.384985
STAR,File 1 (vectorbt),-13.845288,30.621872,45.889205,0.078101,242321.763067,6187.902742,73.733353,1.235866,,1.223186,0.389128,0.486302,,12444.151096,,142.321763,,,-60.195825
STAR,File 2 (custom),-9.737517,30.058516,43.58632,0.145665,493785.203922,17121.095823,49.58943,1.274266,,1.634473,0.499301,0.280154,,10304.651692,,393.785204,,,-13.114764
BLUEDART,File 1 (vectorbt),-10.973243,23.914688,32.605294,0.027858,134426.710163,1721.335508,60.545669,1.074978,,1.292194,0.184886,0.276454,,3618.852801,,34.42671,,40.0,-22.838012
BLUEDART,File 2 (custom),-10.118944,23.237117,33.006141,0.000632,101084.078766,54.203938,66.627533,1.032719,,1.010825,0.062394,0.033533,,1427.613519,,1.084079,,35.0,-19.174293
LMW,File 1 (vectorbt),-7.678641,21.818271,30.538914,-0.045072,62903.214372,-1612.903723,58.860151,0.932458,,0.63074,-0.137572,-0.203767,,3107.817692,,-37.096786,,21.73913,-16.0498
LMW,File 2 (custom),-7.149808,22.498345,33.94087,0.016098,118852.671679,819.681377,43.112294,1.06998,,1.134066,0.117567,0.05975,,2629.04132,,18.852672,,30.434783,-14.858935
PFS,File 1 (vectorbt),-10.04293,25.82396,29.751246,0.120416,129972.332745,4281.761821,23.375563,1.247324,,1.569416,0.295994,0.590385,,1662.652731,,29.972333,,,-14.839155
PFS,File 2 (custom),-9.44098,25.206893,29.107637,0.090186,129839.057836,4262.722548,21.370808,1.257889,,1.601707,0.249813,0.124879,,840.067471,,29.839058,,,-13.421136
EKC,File 1 (vectorbt),-10.681916,40.565692,60.786571,0.379948,384665.331647,35583.166456,28.69388,1.391027,,9.040557,0.666271,1.196775,,2691.172801,,284.665332,,,-11.398842
EKC,File 2 (custom),-10.444591,38.073975,57.23721,0.226689,349876.479452,31234.559932,30.29295,1.36329,,8.169082,0.519162,0.299471,,1401.954894,,249.876479,,,-11.388517
BBOX,File 1 (vectorbt),-13.729245,33.112651,44.271347,-0.006569,91096.17127,-423.991844,70.310528,1.033582,,0.933319,0.060817,0.098978,,2623.527296,,-8.903829,,33.333333,-27.142619
BBOX,File 2 (custom),-12.031851,33.018425,42.992984,-0.036039,50486.806188,-2357.771134,64.247751,0.929228,,0.605188,-0.107224,-0.05017,,1175.43804,,-49.513194,,23.809524,-20.023319
INDOTHAI,File 1 (vectorbt),-18.406382,55.465931,77.209991,0.210891,199177.514426,16529.585738,37.716263,1.15782,,1.908102,0.398693,0.675463,,2071.998952,,99.177514,,50.0,-24.946726
