Symbol,Source,Avg Losing Trade [%],Avg Winning Trade [%],Benchmark Return [%],Best Trade [%],Calmar Ratio,End Value,Expectancy,Max Drawdown [%],Max Gross Exposure [%],Omega Ratio,Open Trade PnL,Profit Factor,Sharpe Ratio,Sortino Ratio,Start Value,Total Closed Trades,Total Fees Paid,Total Open Trades,Total Return [%],Total Trades,Win Rate [%],Worst Trade [%]
SAILIFE,File 1 (vectorbt),,0.0,,,2.759561,110562.787531,,11.802088,,1.257292,10562.787531,,0.91083,1.812783,,,99.9001,,10.562788,,,
SAILIFE,File 2 (custom),,,,,1.8194,110517.456628,,11.75757,,1.257045,10517.456628,,0.762128,1.146485,,,0.0,,10.517457,,,
SAKAR,File 1 (vectorbt),-13.956863,34.591914,,46.739658,0.926134,240265.189276,23377.531546,25.041441,,1.502314,,3.640127,0.953072,1.91496,,,2173.202246,,140.265189,,,-17.774044
SAKAR,File 2 (custom),-13.84312,32.236369,,46.792765,0.556489,221530.878965,20255.146494,25.083162,,1.459429,,3.371775,0.737596,0.585736,,,1099.806548,,121.530879,,,-17.656488
SAKHTISUG,File 1 (vectorbt),-14.78939,46.131691,,75.34784,0.042858,186849.678768,5343.516985,73.795707,,1.16676,1353.407012,1.331539,0.255814,0.424715,,,5236.019062,,86.849679,,,-23.710764
SAKHTISUG,File 2 (custom),-14.674815,44.950692,,73.783298,0.026221,174796.039505,4595.62663,73.94689,,1.155079,1266.013428,1.296255,0.198341,0.088387,,,2461.125681,,74.79604,,,-23.587277
SAKSOFT,File 1 (vectorbt),-13.877661,38.311697,,52.949758,-0.028818,80945.814412,-1361.013256,57.993866,,1.016568,,0.811543,0.041652,0.067325,,,1835.212403,,-19.054186,,,-22.516276
SAKSOFT,File 2 (custom),-13.599114,36.638567,,48.14151,-0.023457,77704.259176,-1592.552916,58.789214,,1.010404,,0.775551,0.021851,0.015118,,,897.857987,,-22.295741,,,-20.745147
SAKUMA,File 1 (vectorbt),-13.072781,37.210095,,39.92342,-0.025736,80880.56547,-2389.929316,63.238562,,0.992243,,0.664566,-0.01273,-0.019653,,,1058.42863,,-19.119435,,,-17.836075
SAKUMA,File 2 (custom),-12.959921,37.272722,,39.983337,-0.018399,80262.803545,-2467.149557,63.425043,,0.990196,,0.655049,-0.013381,-0.005515,,,518.185016,,-19.737196,,,-17.718457
SALASAR,File 1 (vectorbt),-12.242007,32.694111,,35.458509,-0.090366,80121.560328,-2484.804959,44.675362,,0.93262,,0.691286,-0.124205,-0.181035,,,1315.47139,,-19.87844,,,-18.312519
SALASAR,File 2 (custom),-11.514846,32.76125,,35.522886,-0.055424,83099.049771,-2112.618779,42.376808,,0.948539,,0.731705,-0.079273,-0.034654,,,667.133215,,-16.90095,,,-14.503633
SALONA,File 1 (vectorbt),-10.281291,,,-8.628534,-0.114132,80485.637434,-9757.181283,31.03784,,0.836308,,,-0.240444,-0.334835,,,356.622229,,-19.514363,,,-11.934048
SALONA,File 2 (custom),-10.17122,,,-8.520114,-0.079526,80376.687198,-9811.656401,31.11535,,0.831233,,,-0.200409,-0.056834,,,168.218092,,-19.623313,,,-11.822325
SALSTEEL,File 1 (vectorbt),-14.315486,48.172,,68.312837,-0.070934,58351.031568,-2974.926317,56.077926,,0.898271,,0.700154,-0.196818,-0.286193,,,2280.074508,,-41.648968,,,-19.823462
SALSTEEL,File 2 (custom),-13.718725,43.825549,,59.203254,-0.05253,56168.477349,-3130.823046,56.276648,,0.885239,,0.670057,-0.186202,-0.087922,,,1101.511584,,-43.831523,,,-19.703858
SALZERELEC,File 1 (vectorbt),-13.293372,31.8336,,35.732558,0.288168,169954.176873,8744.272109,29.547264,,1.30549,,1.747615,0.523121,0.963263,,,2529.447774,,69.954177,,,-15.163859
SALZERELEC,File 2 (custom),-12.459171,31.901599,,35.796661,0.223506,174305.378649,9288.172331,27.241899,,1.321557,,1.846903,0.453934,0.286329,,,1304.314819,,74.305379,,,-15.04891
SAMBHAAV,File 1 (vectorbt),-15.07781,37.897411,,45.878137,0.070535,135552.173457,5078.881922,40.94105,,1.115091,,1.530963,0.237348,0.371701,,,1467.913143,,35.552173,,,-18.357665
SAMBHAAV,File 2 (custom),-14.588555,37.836919,,45.932105,0.049503,136637.87012,5233.981446,41.159513,,1.116566,,1.552033,0.199623,0.109035,,,760.979844,,36.63787,,,-18.239526
SAMHI,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SAMHI,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SAMMAANCAP,File 1 (vectorbt),-12.630444,21.00707,,26.040842,-0.098484,64370.204497,-4453.724438,53.93383,,0.838598,,0.552054,-0.314371,-0.404207,,,1682.646474,,-35.629796,,,-22.611065
SAMMAANCAP,File 2 (custom),-11.025937,21.085884,,26.114627,-0.058833,70974.185747,-3628.226782,49.124828,,0.873412,,0.605375,-0.205838,-0.074683,,,870.591658,,-29.025814,,,-18.830578
SAMPANN,File 1 (vectorbt),-12.572833,,,-12.572833,-0.52975,87439.726964,-12560.273036,19.149401,,0.685991,,,-0.763676,-0.97068,,,187.427354,,-12.560273,,,-12.572833
SAMPANN,File 2 (custom),-12.460473,,,-12.460473,-0.372697,87365.324864,-12634.675136,19.217858,,0.684547,,,-0.639373,-0.303179,,,87.447217,,-12.634675,,,-12.460473
SANATHAN,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SANATHAN,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SANDESH,File 1 (vectorbt),-10.617758,34.429359,,53.320298,0.330494,566767.424532,27456.907325,32.71796,,1.284728,,2.48071,0.591795,1.098933,,,11872.306001,,466.767425,,,-14.022328
SANDESH,File 2 (custom),-10.190864,33.53198,,53.366831,0.218928,535829.383858,25637.02258,32.431286,,1.277365,,2.471556,0.48088,0.3667,,,5943.073676,,435.829384,,,-13.482522
SANDHAR,File 1 (vectorbt),-9.344772,35.0558,,35.0558,0.097214,110957.5409,3652.513633,21.992869,,1.130129,,1.614836,0.233912,0.35309,,,553.653875,,10.957541,,,-10.846546
SANDHAR,File 2 (custom),-9.235637,35.12058,,35.12058,0.064227,110547.784579,3515.928193,22.086491,,1.126679,,1.588016,0.18967,0.087009,,,281.356134,,10.547785,,,-10.73591
SANDUMA,File 1 (vectorbt),-12.558258,,,-9.651651,-0.685529,76332.464856,-11800.894887,28.868991,,0.619109,-65.745371,,-1.294927,-1.586673,,,421.798013,,-23.667535,,,-15.464864
SANDUMA,File 2 (custom),-12.322178,,,-9.294742,-0.488592,76440.972644,-11746.611521,28.764896,,0.620176,-65.804314,,-1.073136,-0.596258,,,160.92366,,-23.559027,,,-15.349615
SANGAMIND,File 1 (vectorbt),-12.482178,39.096868,,55.066394,0.155752,312463.568119,11182.293059,45.319229,,1.217414,,1.585523,0.431502,0.708991,,,9419.203878,,212.463568,,,-20.697564
SANGAMIND,File 2 (custom),-11.147127,37.918049,,51.904089,0.112893,335628.593217,12401.504906,45.458637,,1.229401,,1.662818,0.381672,0.226306,,,5140.103313,,235.628593,,,-14.613568
SANGHIIND,File 1 (vectorbt),-14.041859,37.735204,,43.20292,0.052247,148723.868262,4351.615296,53.959716,,1.084326,5207.715301,1.4989,0.233546,0.381193,,,2099.165024,,48.723868,,,-22.590671
SANGHIIND,File 2 (custom),-13.928031,37.797307,,43.259561,0.034927,147230.507809,4207.59639,54.063645,,1.08324,5154.543913,1.481994,0.191701,0.151744,,,994.295858,,47.230508,,,-22.468303
SANGHVIMOV,File 1 (vectorbt),-11.938568,35.347463,,35.58475,-0.079843,60279.646318,-2837.16812,49.838037,,0.934907,,0.636026,-0.134396,-0.194113,,,2180.040887,,-39.720354,,,-21.737785
SANGHVIMOV,File 2 (custom),-10.880561,35.411951,,35.649001,-0.049695,67406.716154,-2328.091703,43.481577,,0.954536,,0.70477,-0.079011,-0.039275,,,1192.671421,,-32.593284,,,-20.833507
SANGINITA,File 1 (vectorbt),-8.999693,,,-8.999693,-0.234513,91009.29816,-8990.70184,9.819323,,0.090988,,,-0.637038,-0.639245,,,191.000498,,-8.990702,,,-8.999693
SANGINITA,File 2 (custom),-8.230636,,,-8.230636,-0.161043,91596.237397,-8403.762603,9.236723,,0.096768,,,-0.525342,-0.365253,,,91.566234,,-8.403763,,,-8.230636
SANOFI,File 1 (vectorbt),-5.928354,17.65253,,33.484024,0.256291,165277.289745,8230.475027,15.845694,,1.280339,7663.964553,3.421667,0.479862,0.864689,,,2030.794658,,65.27729,,,-6.682239
SANOFI,File 2 (custom),-5.822631,17.734695,,33.550373,0.173631,164089.213773,8092.409503,15.814888,,1.277513,7442.34725,3.39455,0.395165,0.230352,,,953.798501,,64.089214,,,-6.575764
SANOFICONR,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SANOFICONR,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SANSERA,File 1 (vectorbt),-7.763833,23.469484,,25.464416,1.5486,140533.178035,13511.059345,9.205016,,2.919674,,4.430263,1.422885,3.586343,,,796.151511,,40.533178,,,-7.763833
SANSERA,File 2 (custom),-7.656277,23.545838,,25.538778,1.030283,139917.050403,13305.683468,9.227453,,2.898097,,4.377672,1.17557,0.726605,,,415.196201,,39.91705,,,-7.656277
SANSTAR,File 1 (vectorbt),-11.054476,,,-11.054476,-1.540805,88956.567779,-11043.432221,11.043432,,0.470263,,,-1.858656,-2.367559,,,188.945713,,-11.043432,,,-11.054476
SANSTAR,File 2 (custom),-10.943632,,,-10.943632,-1.094077,88882.828256,-11117.171744,11.117172,,0.468369,,,-1.560581,-1.059489,,,88.932242,,-11.117172,,,-10.943632
SAPPHIRE,File 1 (vectorbt),-8.865681,,,-7.470288,-0.403824,68991.824159,-7752.04396,34.786329,,0.606513,,,-1.203191,-1.469869,,,667.121127,,-31.008176,,,-10.134053
SAPPHIRE,File 2 (custom),-8.757024,,,-7.363025,-0.285879,68788.428478,-7802.892881,34.974261,,0.603999,,,-1.007461,-0.487078,,,317.202081,,-31.211572,,,-10.024129
SARDAEN,File 1 (vectorbt),-12.292478,35.226258,,51.944702,0.513868,897904.453188,49869.028324,45.002626,,1.370551,,5.867598,0.977489,1.749731,,,9672.610533,,797.904453,,,-20.742558
SARDAEN,File 2 (custom),-12.180397,35.268578,,51.992609,0.338797,880164.94351,48760.308969,45.144559,,1.367241,,5.77061,0.806868,0.721446,,,5168.025573,,780.164944,,,-20.622036
SAREGAMA,File 1 (vectorbt),-11.494371,40.014785,,57.06034,-0.023048,79241.672346,-1596.794435,64.51063,,0.997175,,0.833543,-0.005092,-0.00827,,,2560.008734,,-20.758328,,,-18.963737
SAREGAMA,File 2 (custom),-11.000481,39.935236,,57.103137,-0.014191,81710.066291,-1406.917978,62.988878,,1.003375,,0.851583,0.00503,0.002599,,,1312.775792,,-18.289934,,,-18.590213
SARLAPOLY,File 1 (vectorbt),-14.238281,39.399313,,49.265993,0.215692,239941.344518,13994.134452,37.275429,,1.253543,,2.452843,0.448396,0.734255,,,2781.498367,,139.941345,,,-20.239375
SARLAPOLY,File 2 (custom),-14.124257,39.459753,,49.316577,0.144673,237375.352615,13737.535261,37.429132,,1.250999,,2.427171,0.369363,0.183306,,,1451.32566,,137.375353,,,-20.119355
SARVESHWAR,File 1 (vectorbt),-11.16088,40.885937,,40.885937,-0.17473,69122.257751,-4411.106036,45.316361,,0.910872,,0.508706,-0.225373,-0.325859,,,1253.941227,,-30.877742,,,-14.737547
SARVESHWAR,File 2 (custom),-11.043052,34.973821,,34.973821,-0.1304,65792.216511,-4886.826213,47.950726,,0.892476,,0.442193,-0.227331,-0.13015,,,591.111207,,-34.207783,,,-14.623023
SASKEN,File 1 (vectorbt),-10.332963,25.849001,,34.731256,0.133521,186176.268332,5386.016771,35.563657,,1.183876,,1.586983,0.350351,0.638185,,,4813.778736,,86.176268,,,-12.257471
SASKEN,File 2 (custom),-10.199474,25.922978,,34.796359,0.089101,183579.938596,5223.746162,35.690991,,1.180702,,1.575188,0.286973,0.189178,,,2416.633356,,83.579939,,,-12.145425
SASTASUNDR,File 1 (vectorbt),-11.77288,36.569724,,40.35948,-0.071912,63562.433541,-2602.683318,61.872738,,0.925119,,0.733976,-0.159736,-0.23451,,,2788.612439,,-36.437566,,,-21.012352
SASTASUNDR,File 2 (custom),-11.508898,36.632991,,40.418961,-0.049177,63958.127754,-2574.419446,62.056771,,0.926302,,0.736103,-0.130588,-0.062932,,,1382.818308,,-36.041872,,,-20.89156
SATIA,File 1 (vectorbt),-15.211075,36.629209,,36.629209,-0.117976,83218.861848,-4195.284538,37.693193,,1.009229,,0.61157,0.042449,0.061229,,,689.43452,,-16.781138,,,-17.731142
SATIA,File 2 (custom),-15.096079,36.692417,,36.692417,-0.083361,82928.098679,-4267.97533,37.783724,,1.008686,,0.605985,0.033217,0.033326,,,335.803377,,-17.071901,,,-17.613628
SATIN,File 1 (vectorbt),-13.278573,35.999717,,36.964275,-0.121969,58776.106603,-4122.38934,62.902635,,0.937138,,0.443923,-0.191776,-0.283861,,,1218.999997,,-41.223893,,,-17.725547
SATIN,File 2 (custom),-12.882369,36.063554,,37.027148,-0.083418,59871.217605,-4012.878239,62.105625,,0.940057,,0.45466,-0.151905,-0.10696,,,597.553193,,-40.128782,,,-17.608039
SAURASHCEM,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SAURASHCEM,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SBC,File 1 (vectorbt),-15.034448,25.041237,,25.041237,-0.322737,76545.813672,-5863.546582,32.06668,,0.722275,,0.473781,-0.613455,-0.899805,,,727.78412,,-23.454186,,,-18.821671
SBC,File 2 (custom),-13.481962,25.116021,,25.116021,-0.198099,80290.986977,-4927.253256,30.321149,,0.76331,,0.521615,-0.420558,-0.23454,,,364.921171,,-19.709013,,,-16.481166
SBCL,File 1 (vectorbt),-14.911899,,,-14.911899,-0.150573,85102.997611,-14897.002389,38.158575,,0.8225,,,-0.275415,-0.371432,,,185.088286,,-14.897002,,,-14.911899
SBCL,File 2 (custom),-14.797202,,,-14.797202,-0.10528,85037.621478,-14962.378522,38.200372,,0.82167,,,-0.230054,-0.068262,,,85.08891,,-14.962379,,,-14.797202
SBFC,File 1 (vectorbt),,23.836426,,23.836426,1.710519,117308.315516,23812.61349,7.8402,,1.347205,-6504.297974,,0.719246,1.619089,,,347.525575,,17.308316,,,23.836426
SBFC,File 2 (custom),0.0,23.912414,,23.912414,1.149045,117170.001659,23660.615764,7.838853,,1.344652,-6490.614105,,0.597326,0.666744,,,123.766547,,17.170002,,,23.912414
SBGLP,File 1 (vectorbt),-10.023941,42.247376,,42.247376,1.026385,127964.849018,13982.424509,16.115164,,1.600477,,2.963779,0.859266,2.000161,,,512.403668,,27.964849,,,-10.023941
SBGLP,File 2 (custom),-9.914127,41.569003,,41.569003,0.667253,127028.512984,13514.256492,16.181677,,1.583504,,2.896289,0.697201,0.58434,,,268.491431,,27.028513,,,-9.914127
SBICARD,File 1 (vectorbt),-6.903555,20.136984,,22.010683,0.215445,116404.301577,3280.860315,20.034936,,1.185389,,1.696709,0.400149,0.596704,,,1092.494354,,16.404302,,,-7.770403
SBICARD,File 2 (custom),-6.796858,20.216667,,22.088495,0.141337,115691.921529,3138.384306,20.088429,,1.179154,,1.662828,0.322651,0.164733,,,550.332287,,15.691922,,,-7.662841
SBILIFE,File 1 (vectorbt),-5.457698,14.035529,,16.314729,0.037196,103844.932945,640.822157,19.392264,,1.040414,,1.167123,0.119661,0.178796,,,1232.584478,,3.844933,,,-6.027039
SBILIFE,File 2 (custom),-5.352445,14.038237,,16.23209,0.021261,103176.103587,529.350598,19.38218,,1.036881,,1.137524,0.091001,0.065726,,,611.415758,,3.176104,,,-5.921218
SBIN,File 1 (vectorbt),-6.564154,19.280842,,29.003562,0.08792,142005.243649,1555.749765,22.397761,,1.123498,,1.269225,0.246924,0.364502,,,6994.850707,,42.005244,,,-11.85289
SBIN,File 2 (custom),-6.321832,19.341028,,29.074387,0.059158,141482.242493,1536.379352,22.670052,,1.122525,,1.26973,0.204433,0.094872,,,3508.398287,,41.482242,,,-11.741249
SCHAEFFLER,File 1 (vectorbt),-7.81782,24.878621,,37.674926,0.007121,106895.796282,481.091543,47.492871,,1.052273,160.514674,1.060324,0.082271,0.130354,,,3929.581199,,6.895796,,,-11.026386
SCHAEFFLER,File 2 (custom),-7.71021,24.953567,,37.737088,0.004023,105657.081561,392.810303,47.859654,,1.048124,157.737321,1.049237,0.063092,0.026409,,,1897.760912,,5.657082,,,-10.91557
SCHAND,File 1 (vectorbt),-11.612873,27.074514,,29.049377,0.057162,111424.202269,2284.840454,34.583165,,1.194071,,1.369096,0.205025,0.430761,,,856.306167,,11.424202,,,-13.704695
SCHAND,File 2 (custom),-11.380241,27.147266,,29.120157,0.039029,111287.927899,2257.58558,34.466114,,1.192772,,1.366152,0.169302,0.084007,,,434.095759,,11.287928,,,-13.227513
SCHNEIDER,File 1 (vectorbt),-12.718661,,,-10.182748,-0.140232,50581.644656,-9883.671069,52.116939,,0.728994,,,-0.533718,-0.771013,,,736.090022,,-49.418355,,,-16.634322
SCHNEIDER,File 2 (custom),-12.606155,,,-10.072775,-0.098215,50402.563336,-9919.487333,52.239432,,0.727692,,,-0.445975,-0.194023,,,342.642864,,-49.597437,,,-16.517904
SCI,File 1 (vectorbt),-10.585223,26.089634,,36.840594,0.05842,146434.895666,2579.716426,36.816386,,1.106211,,1.350602,0.215268,0.347182,,,3907.059109,,46.434896,,,-13.799447
SCI,File 2 (custom),-10.474848,25.857916,,36.903591,0.036234,141433.12041,2301.840023,37.099816,,1.099468,,1.318067,0.168455,0.093234,,,1927.22698,,41.43312,,,-13.685862
SCILAL,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SCILAL,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SCPL,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SCPL,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SDBL,File 1 (vectorbt),,32.955244,,35.515911,0.489106,176617.996597,38308.998298,,,1.715211,,,0.736414,1.449492,,,537.423578,,76.617997,,,30.394577
SDBL,File 2 (custom),0.0,33.022122,,35.58023,0.332242,176166.11014,38083.05507,,,1.712062,,,0.610834,0.266962,,,306.643147,,76.16611,,,30.464013
SEAMECLTD,File 1 (vectorbt),-10.783371,44.896385,,46.394357,-0.060697,53226.414339,-3340.970404,63.918739,,0.871883,,0.639857,-0.210456,-0.342279,,,2671.178701,,-46.773586,,,-13.815381
SEAMECLTD,File 2 (custom),-10.672798,44.951334,,46.447809,-0.042706,52722.036845,-3376.997368,64.044352,,0.869387,,0.635809,-0.178661,-0.08281,,,1303.288707,,-47.277963,,,-13.701779
SECMARK,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SECMARK,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SECURKLOUD,File 1 (vectorbt),-12.892522,45.109447,,50.889083,0.683331,230794.293367,26158.858673,17.975141,,1.422667,,3.139711,0.653273,1.287976,,,1864.144259,,130.794293,,,-17.364145
SECURKLOUD,File 2 (custom),-12.779842,43.779213,,50.938045,0.443349,222819.223859,24563.844772,17.961983,,1.407063,,3.056532,0.525066,0.341047,,,973.305594,,122.819224,,,-17.246998
SEJALLTD,File 1 (vectorbt),-11.919007,33.83934,,33.83934,-0.135904,91415.681594,-2146.079601,28.782632,,0.959189,,0.748378,-0.119063,-0.170104,,,716.660592,,-8.584318,,,-13.969097
SEJALLTD,File 2 (custom),-11.069194,30.029713,,30.029713,-0.109281,90680.100033,-2329.974992,27.070181,,0.950582,,0.711389,-0.119787,-0.075933,,,355.377921,,-9.3199,,,-12.652877
SELAN,File 1 (vectorbt),-9.297865,35.595034,,42.045502,0.224179,169515.800705,6319.618246,19.213657,,1.310106,,1.713063,0.365751,0.720168,,,3109.335862,,69.515801,,,-10.654926
SELAN,File 2 (custom),-9.077173,34.202235,,42.103299,0.139244,161866.295488,5624.208681,19.335955,,1.286606,,1.646077,0.285772,0.136248,,,1564.62005,,61.866295,,,-10.544481
SELMC,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SELMC,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SEMAC,File 1 (vectorbt),-12.489348,,,-8.715848,-0.130333,26264.322218,-7373.567778,76.020363,,0.585405,,,-0.759362,-0.902342,,,1121.077842,,-73.735678,,,-16.140112
SEMAC,File 2 (custom),-11.109214,,,-7.237513,-0.086135,30308.126288,-6969.187371,72.323279,,0.610832,,,-0.594779,-0.168558,,,561.874952,,-69.691874,,,-15.54632
SENCO,File 1 (vectorbt),,25.199949,,25.471387,7.660635,156686.505157,28343.252579,5.248801,,2.767514,,,2.288796,5.691747,,,506.550913,,56.686505,,,24.928511
SENCO,File 2 (custom),0.0,25.274574,,25.545741,4.976833,156089.804962,28044.902481,5.230297,,2.758113,,,1.90349,1.642601,,,280.245882,,56.089805,,,25.003407
SENORES,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SENORES,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SEPC,File 1 (vectorbt),-14.470013,35.602289,,43.097306,-0.093728,44776.644127,-5020.305079,70.626619,,0.862162,,0.469253,-0.271308,-0.439017,,,1644.853767,,-55.223356,,,-18.505332
SEPC,File 2 (custom),-14.327005,35.666522,,43.154052,-0.065793,44479.613348,-5047.307877,70.76543,,0.860643,,0.466865,-0.228343,-0.124019,,,794.187101,,-55.520387,,,-18.387045
SEQUENT,File 1 (vectorbt),-13.024672,28.251613,,28.251613,-0.149137,73403.45361,-5319.309278,32.093806,,0.880944,,0.444214,-0.258766,-0.35753,,,857.621898,,-26.596546,,,-14.398509
SEQUENT,File 2 (custom),-12.91186,28.32319,,28.32319,-0.104851,73092.28693,-5381.542614,32.184298,,0.878934,,0.439501,-0.218909,-0.097072,,,414.559025,,-26.907713,,,-14.284325
SERVOTECH,File 1 (vectorbt),-13.293342,41.714831,,41.714831,-0.087653,92329.952009,-1917.511998,24.477021,,0.98569,,0.820558,-0.02961,-0.041143,,,807.706018,,-7.670048,,,-15.851982
SERVOTECH,File 2 (custom),-12.947482,41.772958,,41.772958,-0.057394,92720.069514,-1819.982622,24.537058,,0.988484,,0.827362,-0.019784,-0.008379,,,400.898688,,-7.27993,,,-15.736345
SESHAPAPER,File 1 (vectorbt),-10.936924,31.747332,,56.495934,0.276331,646114.639706,22754.776654,41.030044,,1.307797,,1.794548,0.63128,1.157678,,,22393.142635,,546.11464,,,-19.989282
SESHAPAPER,File 2 (custom),-10.716629,31.61077,,56.539295,0.187079,627070.37105,21961.26546,40.457989,,1.303164,,1.789632,0.517943,0.373972,,,11185.238361,,527.070371,,,-19.869513
SETCO,File 1 (vectorbt),-9.416141,17.270658,,17.270658,-0.160139,64459.959592,-5077.14863,43.401682,,0.772216,,0.244103,-0.5117,-0.699983,,,1080.881985,,-35.54004,,,-15.101901
SETCO,File 2 (custom),-9.306934,16.868213,,16.868213,-0.114052,63780.387738,-5174.230323,43.541125,,0.76677,,0.233549,-0.43632,-0.209379,,,520.135428,,-36.219612,,,-14.987014
SFL,File 1 (vectorbt),-9.01591,17.419825,,20.039017,-0.086147,85854.518511,-2020.78307,30.112488,,0.928721,,0.680247,-0.169523,-0.248884,,,1306.842095,,-14.145481,,,-11.311736
SFL,File 2 (custom),-8.907103,17.348781,,19.811916,-0.063036,85208.946616,-2113.007626,29.926266,,0.923469,,0.665673,-0.151622,-0.082514,,,640.689879,,-14.791053,,,-11.200635
SGIL,File 1 (vectorbt),-16.404016,,,-16.404016,-0.396643,83612.371396,-16387.628604,16.387629,,0.054894,,,-1.126226,-1.128255,,,183.596167,,-16.387629,,,-16.404016
SGIL,File 2 (custom),-16.287828,,,-16.287828,-0.276732,83571.021164,-16428.978836,16.428979,,0.054667,,,-0.935987,-0.260568,,,83.495863,,-16.428979,,,-16.287828
SGL,File 1 (vectorbt),-13.738651,50.636112,,50.636112,-0.096904,45943.251041,-6006.30544,70.4786,,0.801037,,0.24509,-0.363882,-0.511339,,,1096.809952,,-54.056749,,,-18.667331
SGL,File 2 (custom),-13.203619,50.685327,,50.685327,-0.065957,47369.976485,-5847.780391,69.494402,,0.808953,,0.255493,-0.289111,-0.111403,,,530.118487,,-52.630024,,,-18.548882
SGLTL,File 1 (vectorbt),,0.0,,,,,,,0.0,inf,,,inf,inf,,,,,,,,
SGLTL,File 2 (custom),,,,,,,,0.0,100.0,,,,,,,,,,,,,
SHAH,File 1 (vectorbt),-10.391955,,,-10.391955,-0.749346,89618.426338,-10381.573662,10.381574,,0.412887,,,-1.3353,-1.591316,,,189.608234,,-10.381574,,,-10.391955
SHAH,File 2 (custom),-9.222468,,,-9.222468,-0.522454,90596.256411,-9403.743589,9.403744,,0.438527,,,-1.038697,-0.412778,,,90.685901,,-9.403744,,,-9.222468
SHAHALLOYS,File 1 (vectorbt),-14.168356,45.035784,,48.586178,0.23801,224246.105977,24849.221195,28.600173,,1.286308,,2.919004,0.434333,0.713712,,,1896.639604,,124.246106,,,-17.189065
SHAHALLOYS,File 2 (custom),-11.703955,42.041628,,48.63744,0.178813,220743.253821,24148.650764,25.49534,,1.283304,,3.292104,0.359338,0.165146,,,984.363806,,120.743254,,,-13.397442
